resource_id,resource_volume,topic_name,topic_type,topic_volume,document_mapped_probability
Course1_W1-S2-L1_Introduction_to_the_Language_Modeling_Problem_Part_1_6-17.txt,355.06915283203125,feature,Marker,414.9273613055481,0.008926279883548563
Course1_W1-S2-L1_Introduction_to_the_Language_Modeling_Problem_Part_1_6-17.txt,355.06915283203125,translation,Marker,464.44764787673114,0.006165688666051631
Course1_W1-S2-L1_Introduction_to_the_Language_Modeling_Problem_Part_1_6-17.txt,355.06915283203125,parameter,Marker,475.29819659111456,0.006065396866350482
Course1_W1-S2-L1_Introduction_to_the_Language_Modeling_Problem_Part_1_6-17.txt,355.06915283203125,english,Generic,414.7624644952364,0.005428701932233328
Course1_W1-S2-L1_Introduction_to_the_Language_Modeling_Problem_Part_1_6-17.txt,355.06915283203125,position,Generic,320.3789467086227,0.005413522893569776
Course1_W1-S2-L1_Introduction_to_the_Language_Modeling_Problem_Part_1_6-17.txt,355.06915283203125,sequence,Generic,418.6838951825948,0.0052593104039954834
Course1_W1-S2-L2_Introduction_to_the_Language_Modeling_Problem_Part_2_7-12.txt,334.7469482421875,document,Relevant,458.9063705321111,0.010700205905835833
Course1_W1-S2-L2_Introduction_to_the_Language_Modeling_Problem_Part_2_7-12.txt,334.7469482421875,probability,Relevant,409.92209781228746,0.009943937808571009
Course1_W1-S2-L2_Introduction_to_the_Language_Modeling_Problem_Part_2_7-12.txt,334.7469482421875,tag,Relevant,425.765340045338,0.009159238569849338
Course1_W1-S2-L2_Introduction_to_the_Language_Modeling_Problem_Part_2_7-12.txt,334.7469482421875,feature,Marker,414.9273613055481,0.009087163484945204
Course1_W1-S2-L2_Introduction_to_the_Language_Modeling_Problem_Part_2_7-12.txt,334.7469482421875,translation,Marker,464.44764787673114,0.006276816505490438
Course1_W1-S2-L2_Introduction_to_the_Language_Modeling_Problem_Part_2_7-12.txt,334.7469482421875,parameter,Marker,475.29819659111456,0.006174717087594814
Course1_W1-S2-L2_Introduction_to_the_Language_Modeling_Problem_Part_2_7-12.txt,334.7469482421875,english,Generic,414.7624644952364,0.005526546625561428
Course1_W1-S2-L2_Introduction_to_the_Language_Modeling_Problem_Part_2_7-12.txt,334.7469482421875,position,Generic,320.3789467086227,0.005511094006141078
Course1_W1-S2-L2_Introduction_to_the_Language_Modeling_Problem_Part_2_7-12.txt,334.7469482421875,sequence,Generic,418.6838951825948,0.005354102054010521
Course1_W1-S2-L3_Markov_Processes_Part_1_8-56.txt,344.0453796386719,document,Relevant,458.9063705321111,0.01025944735512793
Course1_W1-S2-L3_Markov_Processes_Part_1_8-56.txt,344.0453796386719,probability,Relevant,409.92209781228746,0.009534331147222103
Course1_W1-S2-L3_Markov_Processes_Part_1_8-56.txt,344.0453796386719,tag,Relevant,425.765340045338,0.008781954921930662
Course1_W1-S2-L3_Markov_Processes_Part_1_8-56.txt,344.0453796386719,feature,Marker,414.9273613055481,0.008712848724751124
Course1_W1-S2-L3_Markov_Processes_Part_1_8-56.txt,344.0453796386719,translation,Marker,464.44764787673114,0.006018264420571162
Course1_W1-S2-L3_Markov_Processes_Part_1_8-56.txt,344.0453796386719,parameter,Marker,475.29819659111456,0.005920370640572212
Course1_W1-S2-L3_Markov_Processes_Part_1_8-56.txt,344.0453796386719,english,Generic,414.7624644952364,0.005298899353860461
Course1_W1-S2-L3_Markov_Processes_Part_1_8-56.txt,344.0453796386719,position,Generic,320.3789467086227,0.005284083252484744
Course1_W1-S2-L3_Markov_Processes_Part_1_8-56.txt,344.0453796386719,sequence,Generic,418.6838951825948,0.005133558049303022
Course1_W1-S2-L4_Markov_Processes_Part_2_6-28.txt,331.97509765625,document,Relevant,458.9063705321111,0.010047883842450062
Course1_W1-S2-L4_Markov_Processes_Part_2_6-28.txt,331.97509765625,probability,Relevant,409.92209781228746,0.009337720499619128
Course1_W1-S2-L4_Markov_Processes_Part_2_6-28.txt,331.97509765625,tag,Relevant,425.765340045338,0.00860085927738469
Course1_W1-S2-L4_Markov_Processes_Part_2_6-28.txt,331.97509765625,feature,Marker,414.9273613055481,0.008533178142327609
Course1_W1-S2-L4_Markov_Processes_Part_2_6-28.txt,331.97509765625,translation,Marker,464.44764787673114,0.005894159766882981
Course1_W1-S2-L4_Markov_Processes_Part_2_6-28.txt,331.97509765625,parameter,Marker,475.29819659111456,0.0057982846874289045
Course1_W1-S2-L4_Markov_Processes_Part_2_6-28.txt,331.97509765625,english,Generic,414.7624644952364,0.005189628969031314
Course1_W1-S2-L4_Markov_Processes_Part_2_6-28.txt,331.97509765625,position,Generic,320.3789467086227,0.005175118395462577
Course1_W1-S2-L4_Markov_Processes_Part_2_6-28.txt,331.97509765625,sequence,Generic,418.6838951825948,0.005027697223095512
Course1_W1-S2-L5_Trigram_Language_Models_9-40.txt,321.828369140625,document,Relevant,458.9063705321111,0.010506218274114841
Course1_W1-S2-L5_Trigram_Language_Models_9-40.txt,321.828369140625,probability,Relevant,409.92209781228746,0.009763660815544787
Course1_W1-S2-L5_Trigram_Language_Models_9-40.txt,321.828369140625,tag,Relevant,425.765340045338,0.008993187653243745
Course1_W1-S2-L5_Trigram_Language_Models_9-40.txt,321.828369140625,feature,Marker,414.9273613055481,0.008922419241795213
Course1_W1-S2-L5_Trigram_Language_Models_9-40.txt,321.828369140625,translation,Marker,464.44764787673114,0.006163021987949123
Course1_W1-S2-L5_Trigram_Language_Models_9-40.txt,321.828369140625,parameter,Marker,475.29819659111456,0.0060627735647401405
Course1_W1-S2-L5_Trigram_Language_Models_9-40.txt,321.828369140625,english,Generic,414.7624644952364,0.0054263540030153904
Course1_W1-S2-L5_Trigram_Language_Models_9-40.txt,321.828369140625,position,Generic,320.3789467086227,0.005411181529329769
Course1_W1-S2-L5_Trigram_Language_Models_9-40.txt,321.828369140625,sequence,Generic,418.6838951825948,0.005257035737101281
Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36.txt,305.7151794433594,document,Relevant,458.9063705321111,0.010758629703449315
Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36.txt,305.7151794433594,probability,Relevant,409.92209781228746,0.009998232334781214
Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36.txt,305.7151794433594,tag,Relevant,425.765340045338,0.009209248588834732
Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36.txt,305.7151794433594,feature,Marker,414.9273613055481,0.009136779969431312
Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36.txt,305.7151794433594,translation,Marker,464.44764787673114,0.006311088318612625
Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36.txt,305.7151794433594,parameter,Marker,475.29819659111456,0.00620843143147014
Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36.txt,305.7151794433594,english,Generic,414.7624644952364,0.005556721917924464
Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36.txt,305.7151794433594,position,Generic,320.3789467086227,0.00554118492622964
Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36.txt,305.7151794433594,sequence,Generic,418.6838951825948,0.005383335788160893
Course1_W1-S3-L1_Linear_Interpolation_Part_1_7-46.txt,329.51678466796875,document,Relevant,458.9063705321111,0.010244332506033486
Course1_W1-S3-L1_Linear_Interpolation_Part_1_7-46.txt,329.51678466796875,probability,Relevant,409.92209781228746,0.009520284583940632
Course1_W1-S3-L1_Linear_Interpolation_Part_1_7-46.txt,329.51678466796875,tag,Relevant,425.765340045338,0.008769016805597052
Course1_W1-S3-L1_Linear_Interpolation_Part_1_7-46.txt,329.51678466796875,feature,Marker,414.9273613055481,0.008700012419919217
Course1_W1-S3-L1_Linear_Interpolation_Part_1_7-46.txt,329.51678466796875,translation,Marker,464.44764787673114,0.006009397943130549
Course1_W1-S3-L1_Linear_Interpolation_Part_1_7-46.txt,329.51678466796875,parameter,Marker,475.29819659111456,0.005911648386271575
Course1_W1-S3-L1_Linear_Interpolation_Part_1_7-46.txt,329.51678466796875,english,Generic,414.7624644952364,0.005291092689297753
Course1_W1-S3-L1_Linear_Interpolation_Part_1_7-46.txt,329.51678466796875,position,Generic,320.3789467086227,0.005276298415914199
Course1_W1-S3-L1_Linear_Interpolation_Part_1_7-46.txt,329.51678466796875,sequence,Generic,418.6838951825948,0.00512599497572343
Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35.txt,291.54791259765625,document,Relevant,458.9063705321111,0.010389064986893516
Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35.txt,291.54791259765625,probability,Relevant,409.92209781228746,0.009654787676798629
Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35.txt,291.54791259765625,tag,Relevant,425.765340045338,0.008892905946859294
Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35.txt,291.54791259765625,feature,Marker,414.9273613055481,0.008822926663507697
Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35.txt,291.54791259765625,translation,Marker,464.44764787673114,0.0060942990406175936
Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35.txt,291.54791259765625,parameter,Marker,475.29819659111456,0.005995168472759724
Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35.txt,291.54791259765625,english,Generic,414.7624644952364,0.005365845531508938
Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35.txt,291.54791259765625,position,Generic,320.3789467086227,0.005350842243834988
Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35.txt,291.54791259765625,sequence,Generic,418.6838951825948,0.005198415308553856
Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26.txt,318.81646728515625,document,Relevant,458.9063705321111,0.010165893630743146
Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26.txt,318.81646728515625,probability,Relevant,409.92209781228746,0.0094473896037388
Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26.txt,318.81646728515625,tag,Relevant,425.765340045338,0.008701874137665488
Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26.txt,318.81646728515625,feature,Marker,414.9273613055481,0.008633398105240487
Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26.txt,318.81646728515625,translation,Marker,464.44764787673114,0.005963385143804323
Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26.txt,318.81646728515625,parameter,Marker,475.29819659111456,0.005866384036421743
Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26.txt,318.81646728515625,english,Generic,414.7624644952364,0.0052505798145583765
Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26.txt,318.81646728515625,position,Generic,320.3789467086227,0.0052358988180685835
Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26.txt,318.81646728515625,sequence,Generic,418.6838951825948,0.0050867462222880175
Course1_W1-S3-L4_Discounting_Methods_Part_2_3-34.txt,447.0309753417969,document,Relevant,458.9063705321111,0.009996861453769167
Course1_W1-S3-L4_Discounting_Methods_Part_2_3-34.txt,447.0309753417969,probability,Relevant,409.92209781228746,0.009290304266291242
Course1_W1-S3-L4_Discounting_Methods_Part_2_3-34.txt,447.0309753417969,tag,Relevant,425.765340045338,0.008557184769207516
Course1_W1-S3-L4_Discounting_Methods_Part_2_3-34.txt,447.0309753417969,feature,Marker,414.9273613055481,0.008489847313798147
Course1_W1-S3-L4_Discounting_Methods_Part_2_3-34.txt,447.0309753417969,translation,Marker,464.44764787673114,0.005864229672617494
Course1_W1-S3-L4_Discounting_Methods_Part_2_3-34.txt,447.0309753417969,parameter,Marker,475.29819659111456,0.005768841439512899
Course1_W1-S3-L4_Discounting_Methods_Part_2_3-34.txt,447.0309753417969,english,Generic,414.7624644952364,0.00516327642848453
Course1_W1-S3-L4_Discounting_Methods_Part_2_3-34.txt,447.0309753417969,position,Generic,320.3789467086227,0.005148839538502926
Course1_W1-S3-L4_Discounting_Methods_Part_2_3-34.txt,447.0309753417969,sequence,Generic,418.6838951825948,0.005002166959618254
Course1_W1-S3-L5_Summary_2-31.txt,510.48675537109375,document,Relevant,458.9063705321111,0.010312824417396723
Course1_W1-S3-L5_Summary_2-31.txt,510.48675537109375,probability,Relevant,409.92209781228746,0.009583935630750369
Course1_W1-S3-L5_Summary_2-31.txt,510.48675537109375,tag,Relevant,425.765340045338,0.008827645000400175
Course1_W1-S3-L5_Summary_2-31.txt,510.48675537109375,feature,Marker,414.9273613055481,0.00875817926282218
Course1_W1-S3-L5_Summary_2-31.txt,510.48675537109375,translation,Marker,464.44764787673114,0.006049575783026404
Course1_W1-S3-L5_Summary_2-31.txt,510.48675537109375,parameter,Marker,475.29819659111456,0.00595117268881102
Course1_W1-S3-L5_Summary_2-31.txt,510.48675537109375,english,Generic,414.7624644952364,0.005326468059169496
Course1_W1-S3-L5_Summary_2-31.txt,510.48675537109375,position,Generic,320.3789467086227,0.005311574873723035
Course1_W1-S3-L5_Summary_2-31.txt,510.48675537109375,sequence,Generic,418.6838951825948,0.005160266529611286
Course1_W10-S1-L1_Introduction_1-02.txt,534.17822265625,document,Relevant,458.9063705321111,0.009634397384667636
Course1_W10-S1-L1_Introduction_1-02.txt,534.17822265625,probability,Relevant,409.92209781228746,0.00895345839690274
Course1_W10-S1-L1_Introduction_1-02.txt,534.17822265625,tag,Relevant,425.765340045338,0.008246920190084918
Course1_W10-S1-L1_Introduction_1-02.txt,534.17822265625,feature,Marker,414.9273613055481,0.008182024241762897
Course1_W10-S1-L1_Introduction_1-02.txt,534.17822265625,translation,Marker,464.44764787673114,0.00565160568466761
Course1_W10-S1-L1_Introduction_1-02.txt,534.17822265625,parameter,Marker,475.29819659111456,0.005559676017761555
Course1_W10-S1-L1_Introduction_1-02.txt,534.17822265625,english,Generic,414.7624644952364,0.004976067453665847
Course1_W10-S1-L1_Introduction_1-02.txt,534.17822265625,position,Generic,320.3789467086227,0.004962154013360134
Course1_W10-S1-L1_Introduction_1-02.txt,534.17822265625,sequence,Generic,418.6838951825948,0.004820799457538402
Course1_W10-S1-L2_Recap_of_GLMs_7-40.txt,277.47705078125,document,Relevant,458.9063705321111,0.0103311603021829
Course1_W10-S1-L2_Recap_of_GLMs_7-40.txt,277.47705078125,probability,Relevant,409.92209781228746,0.009600975573680759
Course1_W10-S1-L2_Recap_of_GLMs_7-40.txt,277.47705078125,tag,Relevant,425.765340045338,0.008843340281839036
Course1_W10-S1-L2_Recap_of_GLMs_7-40.txt,277.47705078125,feature,Marker,414.9273613055481,0.008773751036315083
Course1_W10-S1-L2_Recap_of_GLMs_7-40.txt,277.47705078125,translation,Marker,464.44764787673114,0.006060331742797783
Course1_W10-S1-L2_Recap_of_GLMs_7-40.txt,277.47705078125,parameter,Marker,475.29819659111456,0.0059617536909059065
Course1_W10-S1-L2_Recap_of_GLMs_7-40.txt,277.47705078125,english,Generic,414.7624644952364,0.005335938355637011
Course1_W10-S1-L2_Recap_of_GLMs_7-40.txt,277.47705078125,position,Generic,320.3789467086227,0.00532101869056466
Course1_W10-S1-L2_Recap_of_GLMs_7-40.txt,277.47705078125,sequence,Generic,418.6838951825948,0.005169441324868471
Course1_W10-S1-L3_GLMs_for_Tagging_Part_1_5-26.txt,365.00653076171875,document,Relevant,458.9063705321111,0.009732429426333861
Course1_W10-S1-L3_GLMs_for_Tagging_Part_1_5-26.txt,365.00653076171875,probability,Relevant,409.92209781228746,0.009044561739600524
Course1_W10-S1-L3_GLMs_for_Tagging_Part_1_5-26.txt,365.00653076171875,tag,Relevant,425.765340045338,0.008330834356317988
Course1_W10-S1-L3_GLMs_for_Tagging_Part_1_5-26.txt,365.00653076171875,feature,Marker,414.9273613055481,0.008265278077924883
Course1_W10-S1-L3_GLMs_for_Tagging_Part_1_5-26.txt,365.00653076171875,translation,Marker,464.44764787673114,0.005709111974043023
Course1_W10-S1-L3_GLMs_for_Tagging_Part_1_5-26.txt,365.00653076171875,parameter,Marker,475.29819659111456,0.00561624690323191
Course1_W10-S1-L3_GLMs_for_Tagging_Part_1_5-26.txt,365.00653076171875,english,Generic,414.7624644952364,0.005026699997921084
Course1_W10-S1-L3_GLMs_for_Tagging_Part_1_5-26.txt,365.00653076171875,position,Generic,320.3789467086227,0.005012644985402257
Course1_W10-S1-L3_GLMs_for_Tagging_Part_1_5-26.txt,365.00653076171875,sequence,Generic,418.6838951825948,0.0048698521169229965
Course1_W10-S1-L4_GLMs_for_Tagging_Part_2_7-35.txt,281.94647216796875,document,Relevant,458.9063705321111,0.009810014617990182
Course1_W10-S1-L4_GLMs_for_Tagging_Part_2_7-35.txt,281.94647216796875,probability,Relevant,409.92209781228746,0.00911666337273599
Course1_W10-S1-L4_GLMs_for_Tagging_Part_2_7-35.txt,281.94647216796875,tag,Relevant,425.765340045338,0.008397246282043655
Course1_W10-S1-L4_GLMs_for_Tagging_Part_2_7-35.txt,281.94647216796875,feature,Marker,414.9273613055481,0.008331167400690837
Course1_W10-S1-L4_GLMs_for_Tagging_Part_2_7-35.txt,281.94647216796875,translation,Marker,464.44764787673114,0.00575462399650835
Course1_W10-S1-L4_GLMs_for_Tagging_Part_2_7-35.txt,281.94647216796875,parameter,Marker,475.29819659111456,0.005661018621914755
Course1_W10-S1-L4_GLMs_for_Tagging_Part_2_7-35.txt,281.94647216796875,english,Generic,414.7624644952364,0.005066771953817551
Course1_W10-S1-L4_GLMs_for_Tagging_Part_2_7-35.txt,281.94647216796875,position,Generic,320.3789467086227,0.005052604897245566
Course1_W10-S1-L4_GLMs_for_Tagging_Part_2_7-35.txt,281.94647216796875,sequence,Generic,418.6838951825948,0.004908673709485186
Course1_W10-S1-L5_GLMs_for_Tagging_Part_3_7-06.txt,283.3175048828125,document,Relevant,458.9063705321111,0.009908984866422513
Course1_W10-S1-L5_GLMs_for_Tagging_Part_3_7-06.txt,283.3175048828125,probability,Relevant,409.92209781228746,0.00920863861171463
Course1_W10-S1-L5_GLMs_for_Tagging_Part_3_7-06.txt,283.3175048828125,tag,Relevant,425.765340045338,0.008481963541196076
Course1_W10-S1-L5_GLMs_for_Tagging_Part_3_7-06.txt,283.3175048828125,feature,Marker,414.9273613055481,0.008415218010143102
Course1_W10-S1-L5_GLMs_for_Tagging_Part_3_7-06.txt,283.3175048828125,translation,Marker,464.44764787673114,0.005812680644612078
Course1_W10-S1-L5_GLMs_for_Tagging_Part_3_7-06.txt,283.3175048828125,parameter,Marker,475.29819659111456,0.005718130913915166
Course1_W10-S1-L5_GLMs_for_Tagging_Part_3_7-06.txt,283.3175048828125,english,Generic,414.7624644952364,0.0051178890722466805
Course1_W10-S1-L5_GLMs_for_Tagging_Part_3_7-06.txt,283.3175048828125,position,Generic,320.3789467086227,0.005103579088557551
Course1_W10-S1-L5_GLMs_for_Tagging_Part_3_7-06.txt,283.3175048828125,sequence,Generic,418.6838951825948,0.004958195822898768
Course1_W10-S1-L6_GLMs_for_Tagging_Part_4_6-00.txt,300.4479064941406,document,Relevant,458.9063705321111,0.010491332341836452
Course1_W10-S1-L6_GLMs_for_Tagging_Part_4_6-00.txt,300.4479064941406,probability,Relevant,409.92209781228746,0.009749826989719232
Course1_W10-S1-L6_GLMs_for_Tagging_Part_4_6-00.txt,300.4479064941406,tag,Relevant,425.765340045338,0.008980445486759076
Course1_W10-S1-L6_GLMs_for_Tagging_Part_4_6-00.txt,300.4479064941406,feature,Marker,414.9273613055481,0.00890977734486071
Course1_W10-S1-L6_GLMs_for_Tagging_Part_4_6-00.txt,300.4479064941406,translation,Marker,464.44764787673114,0.006154289794732762
Course1_W10-S1-L6_GLMs_for_Tagging_Part_4_6-00.txt,300.4479064941406,parameter,Marker,475.29819659111456,0.006054183410381146
Course1_W10-S1-L6_GLMs_for_Tagging_Part_4_6-00.txt,300.4479064941406,english,Generic,414.7624644952364,0.005418665571640757
Course1_W10-S1-L6_GLMs_for_Tagging_Part_4_6-00.txt,300.4479064941406,position,Generic,320.3789467086227,0.005403514595358852
Course1_W10-S1-L6_GLMs_for_Tagging_Part_4_6-00.txt,300.4479064941406,sequence,Generic,418.6838951825948,0.005249587207485218
Course1_W10-S2-L1_Introduction_0-37.txt,592.9390258789062,document,Relevant,458.9063705321111,0.0056699951856481025
Course1_W10-S2-L1_Introduction_0-37.txt,592.9390258789062,probability,Relevant,409.92209781228746,0.0052692518253533134
Course1_W10-S2-L1_Introduction_0-37.txt,592.9390258789062,tag,Relevant,425.765340045338,0.004853442919909072
Course1_W10-S2-L1_Introduction_0-37.txt,592.9390258789062,feature,Marker,414.9273613055481,0.004815250628283288
Course1_W10-S2-L1_Introduction_0-37.txt,592.9390258789062,translation,Marker,464.44764787673114,0.003326059300215616
Course1_W10-S2-L1_Introduction_0-37.txt,592.9390258789062,parameter,Marker,475.29819659111456,0.003271957237786151
Course1_W10-S2-L1_Introduction_0-37.txt,592.9390258789062,english,Generic,414.7624644952364,0.0029284943706646676
Course1_W10-S2-L1_Introduction_0-37.txt,592.9390258789062,position,Generic,320.3789467086227,0.002920306091066118
Course1_W10-S2-L1_Introduction_0-37.txt,592.9390258789062,sequence,Generic,418.6838951825948,0.0028371167000768964
Course1_W10-S2-L2_The_Dependency_Parsing_Problem_Part_1_5-21.txt,390.69683837890625,document,Relevant,458.9063705321111,0.006601608090909358
Course1_W10-S2-L2_The_Dependency_Parsing_Problem_Part_1_5-21.txt,390.69683837890625,probability,Relevant,409.92209781228746,0.006135020285615148
Course1_W10-S2-L2_The_Dependency_Parsing_Problem_Part_1_5-21.txt,390.69683837890625,tag,Relevant,425.765340045338,0.005650891579227349
Course1_W10-S2-L2_The_Dependency_Parsing_Problem_Part_1_5-21.txt,390.69683837890625,feature,Marker,414.9273613055481,0.005606424073850036
Course1_W10-S2-L2_The_Dependency_Parsing_Problem_Part_1_5-21.txt,390.69683837890625,translation,Marker,464.44764787673114,0.0038725500230981096
Course1_W10-S2-L2_The_Dependency_Parsing_Problem_Part_1_5-21.txt,390.69683837890625,parameter,Marker,475.29819659111456,0.0038095586798297266
Course1_W10-S2-L2_The_Dependency_Parsing_Problem_Part_1_5-21.txt,390.69683837890625,english,Generic,414.7624644952364,0.0034096628830475044
Course1_W10-S2-L2_The_Dependency_Parsing_Problem_Part_1_5-21.txt,390.69683837890625,position,Generic,320.3789467086227,0.003400129221892864
Course1_W10-S2-L2_The_Dependency_Parsing_Problem_Part_1_5-21.txt,390.69683837890625,sequence,Generic,418.6838951825948,0.0033032713342490854
Course1_W10-S2-L3_The_Dependency_Parsing_Problem_Part_2_13-53.txt,281.9328918457031,document,Relevant,458.9063705321111,0.006284387141332659
Course1_W10-S2-L3_The_Dependency_Parsing_Problem_Part_2_13-53.txt,281.9328918457031,probability,Relevant,409.92209781228746,0.00584021984701367
Course1_W10-S2-L3_The_Dependency_Parsing_Problem_Part_2_13-53.txt,281.9328918457031,tag,Relevant,425.765340045338,0.005379354528249434
Course1_W10-S2-L3_The_Dependency_Parsing_Problem_Part_2_13-53.txt,281.9328918457031,feature,Marker,414.9273613055481,0.005337023778657506
Course1_W10-S2-L3_The_Dependency_Parsing_Problem_Part_2_13-53.txt,281.9328918457031,translation,Marker,464.44764787673114,0.0036864659692291625
Course1_W10-S2-L3_The_Dependency_Parsing_Problem_Part_2_13-53.txt,281.9328918457031,parameter,Marker,475.29819659111456,0.003626501490544611
Course1_W10-S2-L3_The_Dependency_Parsing_Problem_Part_2_13-53.txt,281.9328918457031,english,Generic,414.7624644952364,0.0032458215155197682
Course1_W10-S2-L3_The_Dependency_Parsing_Problem_Part_2_13-53.txt,281.9328918457031,position,Generic,320.3789467086227,0.003236745966540642
Course1_W10-S2-L3_The_Dependency_Parsing_Problem_Part_2_13-53.txt,281.9328918457031,sequence,Generic,418.6838951825948,0.0031445423011210913
Course1_W10-S2-L4_GLMs_for_Dependency_Parsing_Part_1_11-59.txt,272.5047302246094,document,Relevant,458.9063705321111,0.00846852333614722
Course1_W10-S2-L4_GLMs_for_Dependency_Parsing_Part_1_11-59.txt,272.5047302246094,probability,Relevant,409.92209781228746,0.00786998587935138
Course1_W10-S2-L4_GLMs_for_Dependency_Parsing_Part_1_11-59.txt,272.5047302246094,tag,Relevant,425.765340045338,0.007248947006506219
Course1_W10-S2-L4_GLMs_for_Dependency_Parsing_Part_1_11-59.txt,272.5047302246094,feature,Marker,414.9273613055481,0.007191904222111522
Course1_W10-S2-L4_GLMs_for_Dependency_Parsing_Part_1_11-59.txt,272.5047302246094,translation,Marker,464.44764787673114,0.004967695717375792
Course1_W10-S2-L4_GLMs_for_Dependency_Parsing_Part_1_11-59.txt,272.5047302246094,parameter,Marker,475.29819659111456,0.004886890608514796
Course1_W10-S2-L4_GLMs_for_Dependency_Parsing_Part_1_11-59.txt,272.5047302246094,english,Generic,414.7624644952364,0.004373905463010507
Course1_W10-S2-L4_GLMs_for_Dependency_Parsing_Part_1_11-59.txt,272.5047302246094,position,Generic,320.3789467086227,0.0043616757106751365
Course1_W10-S2-L4_GLMs_for_Dependency_Parsing_Part_1_11-59.txt,272.5047302246094,sequence,Generic,418.6838951825948,0.004237426698842586
Course1_W10-S2-L5_GLMs_for_Dependency_Parsing_Part_2_8-28.txt,298.3902282714844,document,Relevant,458.9063705321111,0.008951060966683489
